county_fips,NAME,variable,estimate
48107,"Crosby County, Texas",population,5836
48107,"Crosby County, Texas",black,212
48107,"Crosby County, Texas",college_grad,371
48107,"Crosby County, Texas",median_household_income,40759
48109,"Culberson County, Texas",female,954
48109,"Culberson County, Texas",age_median,34.4
48109,"Culberson County, Texas",population,2214
48109,"Culberson County, Texas",black,3
48109,"Culberson County, Texas",college_grad,120
48109,"Culberson County, Texas",median_household_income,37900
48111,"Dallam County, Texas",female,3586
48111,"Dallam County, Texas",age_median,31.7
48111,"Dallam County, Texas",population,7304
48111,"Dallam County, Texas",black,56
48111,"Dallam County, Texas",college_grad,542
48111,"Dallam County, Texas",median_household_income,58811
48113,"Dallas County, Texas",female,1321480
48113,"Dallas County, Texas",age_median,33.4
48113,"Dallas County, Texas",population,2606868
48113,"Dallas County, Texas",black,588903
48113,"Dallas County, Texas",college_grad,332957
48113,"Dallas County, Texas",median_household_income,59607
48115,"Dawson County, Texas",female,5874
48115,"Dawson County, Texas",age_median,33.5
48115,"Dawson County, Texas",population,12813
48115,"Dawson County, Texas",black,1036
48115,"Dawson County, Texas",college_grad,948
48115,"Dawson County, Texas",median_household_income,43239
48117,"Deaf Smith County, Texas",female,9349
48117,"Deaf Smith County, Texas",age_median,31.9
48117,"Deaf Smith County, Texas",population,18736
48117,"Deaf Smith County, Texas",black,191
48117,"Deaf Smith County, Texas",college_grad,1020
48117,"Deaf Smith County, Texas",median_household_income,49701
48119,"Delta County, Texas",female,2761
48119,"Delta County, Texas",age_median,44.3
48119,"Delta County, Texas",population,5249
48119,"Delta County, Texas",black,461
48119,"Delta County, Texas",college_grad,560
48119,"Delta County, Texas",median_household_income,51038
48121,"Denton County, Texas",female,423708
48121,"Denton County, Texas",age_median,35.5
48121,"Denton County, Texas",population,833822
48121,"Denton County, Texas",black,81758
48121,"Denton County, Texas",college_grad,165827
48121,"Denton County, Texas",median_household_income,86913
48123,"DeWitt County, Texas",female,9766
48123,"DeWitt County, Texas",age_median,41
48123,"DeWitt County, Texas",population,20340
48123,"DeWitt County, Texas",black,1900
48123,"DeWitt County, Texas",college_grad,1318
48123,"DeWitt County, Texas",median_household_income,55357
48125,"Dickens County, Texas",female,1119
48125,"Dickens County, Texas",age_median,46
48125,"Dickens County, Texas",population,2203
48125,"Dickens County, Texas",black,59
48125,"Dickens County, Texas",college_grad,191
48125,"Dickens County, Texas",median_household_income,42540
48127,"Dimmit County, Texas",female,5378
48127,"Dimmit County, Texas",age_median,34.3
48127,"Dimmit County, Texas",population,10438
48127,"Dimmit County, Texas",black,4
48127,"Dimmit County, Texas",college_grad,579
48127,"Dimmit County, Texas",median_household_income,27161
48129,"Donley County, Texas",female,1642
48129,"Donley County, Texas",age_median,41.4
48129,"Donley County, Texas",population,3342
48129,"Donley County, Texas",black,189
48129,"Donley County, Texas",college_grad,272
48129,"Donley County, Texas",median_household_income,42961
48131,"Duval County, Texas",female,5551
48131,"Duval County, Texas",age_median,36.1
48131,"Duval County, Texas",population,11268
48131,"Duval County, Texas",black,148
48131,"Duval County, Texas",college_grad,396
48131,"Duval County, Texas",median_household_income,41186
48133,"Eastland County, Texas",female,9123
48133,"Eastland County, Texas",age_median,41.2
48133,"Eastland County, Texas",population,18273
48133,"Eastland County, Texas",black,599
48133,"Eastland County, Texas",college_grad,1228
48133,"Eastland County, Texas",median_household_income,37276
48135,"Ector County, Texas",female,79063
48135,"Ector County, Texas",age_median,30.4
48135,"Ector County, Texas",population,160579
48135,"Ector County, Texas",black,7702
48135,"Ector County, Texas",college_grad,10362
48135,"Ector County, Texas",median_household_income,62973
48137,"Edwards County, Texas",female,925
48137,"Edwards County, Texas",age_median,49.1
48137,"Edwards County, Texas",population,1918
48137,"Edwards County, Texas",black,0
48137,"Edwards County, Texas",college_grad,221
48137,"Edwards County, Texas",median_household_income,40766
48139,"Ellis County, Texas",female,88067
48139,"Ellis County, Texas",age_median,36.2
48139,"Ellis County, Texas",population,173772
48139,"Ellis County, Texas",black,17580
48139,"Ellis County, Texas",college_grad,18794
48139,"Ellis County, Texas",median_household_income,76871
48141,"El Paso County, Texas",female,424397
48141,"El Paso County, Texas",age_median,32.2
48141,"El Paso County, Texas",population,836062
48141,"El Paso County, Texas",black,27876
48141,"El Paso County, Texas",college_grad,80497
48141,"El Paso County, Texas",median_household_income,46871
48143,"Erath County, Texas",female,21494
48143,"Erath County, Texas",age_median,30.4
48143,"Erath County, Texas",population,41841
48143,"Erath County, Texas",black,799
48143,"Erath County, Texas",college_grad,5387
48143,"Erath County, Texas",median_household_income,52742
48145,"Falls County, Texas",female,9145
48145,"Falls County, Texas",age_median,39
48145,"Falls County, Texas",population,17272
48145,"Falls County, Texas",black,4233
48145,"Falls County, Texas",college_grad,1201
48145,"Falls County, Texas",median_household_income,39497
48147,"Fannin County, Texas",female,16291
48147,"Fannin County, Texas",age_median,41.3
48147,"Fannin County, Texas",population,34537
48147,"Fannin County, Texas",black,1953
48147,"Fannin County, Texas",college_grad,2684
48147,"Fannin County, Texas",median_household_income,54648
48149,"Fayette County, Texas",female,12748
48149,"Fayette County, Texas",age_median,47
48149,"Fayette County, Texas",population,25141
48149,"Fayette County, Texas",black,1645
48149,"Fayette County, Texas",college_grad,2652
48149,"Fayette County, Texas",median_household_income,60189
48151,"Fisher County, Texas",female,2023
48151,"Fisher County, Texas",age_median,44.6
48151,"Fisher County, Texas",population,3856
48151,"Fisher County, Texas",black,102
48151,"Fisher County, Texas",college_grad,364
48151,"Fisher County, Texas",median_household_income,46146
48153,"Floyd County, Texas",female,2975
48153,"Floyd County, Texas",age_median,37.2
48153,"Floyd County, Texas",population,5803
48153,"Floyd County, Texas",black,242
48153,"Floyd County, Texas",college_grad,460
48153,"Floyd County, Texas",median_household_income,50580
48155,"Foard County, Texas",female,643
48155,"Foard County, Texas",age_median,51.2
48155,"Foard County, Texas",population,1275
48155,"Foard County, Texas",black,29
48155,"Foard County, Texas",college_grad,111
48155,"Foard County, Texas",median_household_income,43625
48157,"Fort Bend County, Texas",female,389482
48157,"Fort Bend County, Texas",age_median,36.3
48157,"Fort Bend County, Texas",population,765394
48157,"Fort Bend County, Texas",black,157134
48157,"Fort Bend County, Texas",college_grad,137933
48157,"Fort Bend County, Texas",median_household_income,97743
48159,"Franklin County, Texas",female,5471
48159,"Franklin County, Texas",age_median,43.2
48159,"Franklin County, Texas",population,10716
48159,"Franklin County, Texas",black,473
48159,"Franklin County, Texas",college_grad,1399
48159,"Franklin County, Texas",median_household_income,53783
48161,"Freestone County, Texas",female,9511
48161,"Freestone County, Texas",age_median,41.5
48161,"Freestone County, Texas",population,19714
48161,"Freestone County, Texas",black,2995
48161,"Freestone County, Texas",college_grad,1461
48161,"Freestone County, Texas",median_household_income,49471
48163,"Frio County, Texas",female,7988
48163,"Frio County, Texas",age_median,31.2
48163,"Frio County, Texas",population,19871
48163,"Frio County, Texas",black,718
48163,"Frio County, Texas",college_grad,481
48163,"Frio County, Texas",median_household_income,46729
48165,"Gaines County, Texas",female,10150
48165,"Gaines County, Texas",age_median,27.8
48165,"Gaines County, Texas",population,20706
48165,"Gaines County, Texas",black,522
48165,"Gaines County, Texas",college_grad,930
48165,"Gaines County, Texas",median_household_income,63054
48167,"Galveston County, Texas",female,169008
48167,"Galveston County, Texas",age_median,37.7
48167,"Galveston County, Texas",population,332885
48167,"Galveston County, Texas",black,41809
48167,"Galveston County, Texas",college_grad,45665
48167,"Galveston County, Texas",median_household_income,73330
48169,"Garza County, Texas",female,2241
48169,"Garza County, Texas",age_median,41.1
48169,"Garza County, Texas",population,6070
48169,"Garza County, Texas",black,347
48169,"Garza County, Texas",college_grad,453
48169,"Garza County, Texas",median_household_income,49627
48171,"Gillespie County, Texas",female,13661
48171,"Gillespie County, Texas",age_median,50
48171,"Gillespie County, Texas",population,26459
48171,"Gillespie County, Texas",black,29
48171,"Gillespie County, Texas",college_grad,4465
48171,"Gillespie County, Texas",median_household_income,59155
48173,"Glasscock County, Texas",female,643
48173,"Glasscock County, Texas",age_median,30.8
48173,"Glasscock County, Texas",population,1510
48173,"Glasscock County, Texas",black,0
48173,"Glasscock County, Texas",college_grad,166
48173,"Glasscock County, Texas",median_household_income,78456
48175,"Goliad County, Texas",female,3809
48175,"Goliad County, Texas",age_median,46.1
48175,"Goliad County, Texas",population,7565
48175,"Goliad County, Texas",black,445
48175,"Goliad County, Texas",college_grad,667
48175,"Goliad County, Texas",median_household_income,60690
48177,"Gonzales County, Texas",female,10191
48177,"Gonzales County, Texas",age_median,36.3
48177,"Gonzales County, Texas",population,20731
48177,"Gonzales County, Texas",black,1382
48177,"Gonzales County, Texas",college_grad,1271
48177,"Gonzales County, Texas",median_household_income,53577
48179,"Gray County, Texas",female,10591
48179,"Gray County, Texas",age_median,36.5
48179,"Gray County, Texas",population,22410
48179,"Gray County, Texas",black,1007
48179,"Gray County, Texas",college_grad,1410
48179,"Gray County, Texas",median_household_income,47952
48181,"Grayson County, Texas",female,67070
48181,"Grayson County, Texas",age_median,39.9
48181,"Grayson County, Texas",population,131014
48181,"Grayson County, Texas",black,7182
48181,"Grayson County, Texas",college_grad,12286
48181,"Grayson County, Texas",median_household_income,54815
48183,"Gregg County, Texas",female,63338
48183,"Gregg County, Texas",age_median,35.6
48183,"Gregg County, Texas",population,123443
48183,"Gregg County, Texas",black,24707
48183,"Gregg County, Texas",college_grad,11534
48183,"Gregg County, Texas",median_household_income,50180
48185,"Grimes County, Texas",female,12813
48185,"Grimes County, Texas",age_median,40.4
48185,"Grimes County, Texas",population,27984
48185,"Grimes County, Texas",black,4244
48185,"Grimes County, Texas",college_grad,1881
48185,"Grimes County, Texas",median_household_income,52913
48187,"Guadalupe County, Texas",female,80347
48187,"Guadalupe County, Texas",age_median,37
48187,"Guadalupe County, Texas",population,158966
48187,"Guadalupe County, Texas",black,13085
48187,"Guadalupe County, Texas",college_grad,18958
48187,"Guadalupe County, Texas",median_household_income,74496
48189,"Hale County, Texas",female,16191
48189,"Hale County, Texas",age_median,33.4
48189,"Hale County, Texas",population,33826
48189,"Hale County, Texas",black,1706
48189,"Hale County, Texas",college_grad,2417
48189,"Hale County, Texas",median_household_income,48384
48191,"Hall County, Texas",female,1514
48191,"Hall County, Texas",age_median,44.6
48191,"Hall County, Texas",population,3048
48191,"Hall County, Texas",black,197
48191,"Hall County, Texas",college_grad,229
48191,"Hall County, Texas",median_household_income,34673
48193,"Hamilton County, Texas",female,4168
48193,"Hamilton County, Texas",age_median,45.8
48193,"Hamilton County, Texas",population,8332
48193,"Hamilton County, Texas",black,66
48193,"Hamilton County, Texas",college_grad,905
48193,"Hamilton County, Texas",median_household_income,50825
48195,"Hansford County, Texas",female,2703
48195,"Hansford County, Texas",age_median,35.1
48195,"Hansford County, Texas",population,5520
48195,"Hansford County, Texas",black,17
48195,"Hansford County, Texas",college_grad,396
48195,"Hansford County, Texas",median_household_income,38000
48197,"Hardeman County, Texas",female,2027
48197,"Hardeman County, Texas",age_median,43.5
48197,"Hardeman County, Texas",population,3945
48197,"Hardeman County, Texas",black,232
48197,"Hardeman County, Texas",college_grad,273
48197,"Hardeman County, Texas",median_household_income,41859
48199,"Hardin County, Texas",female,29391
48199,"Hardin County, Texas",age_median,39.2
48199,"Hardin County, Texas",population,56765
48199,"Hardin County, Texas",black,3279
48199,"Hardin County, Texas",college_grad,4624
48199,"Hardin County, Texas",median_household_income,60339
48201,"Harris County, Texas",female,2337618
48201,"Harris County, Texas",age_median,33.5
48201,"Harris County, Texas",population,4646630
48201,"Harris County, Texas",black,884292
48201,"Harris County, Texas",college_grad,594342
48201,"Harris County, Texas",median_household_income,61705
48203,"Harrison County, Texas",female,34242
48203,"Harrison County, Texas",age_median,38.7
48203,"Harrison County, Texas",population,66580
48203,"Harrison County, Texas",black,13760
48203,"Harrison County, Texas",college_grad,5984
48203,"Harrison County, Texas",median_household_income,52220
48205,"Hartley County, Texas",female,2323
48205,"Hartley County, Texas",age_median,38.1
48205,"Hartley County, Texas",population,5669
48205,"Hartley County, Texas",black,425
48205,"Hartley County, Texas",college_grad,522
48205,"Hartley County, Texas",median_household_income,58298
48207,"Haskell County, Texas",female,2762
48207,"Haskell County, Texas",age_median,43.5
48207,"Haskell County, Texas",population,5726
48207,"Haskell County, Texas",black,228
48207,"Haskell County, Texas",college_grad,369
48207,"Haskell County, Texas",median_household_income,40313
48209,"Hays County, Texas",female,107114
48209,"Hays County, Texas",age_median,32
48209,"Hays County, Texas",population,213366
48209,"Hays County, Texas",black,8997
48209,"Hays County, Texas",college_grad,31235
48209,"Hays County, Texas",median_household_income,68717
48211,"Hemphill County, Texas",female,1962
48211,"Hemphill County, Texas",age_median,36.4
48211,"Hemphill County, Texas",population,3994
48211,"Hemphill County, Texas",black,40
48211,"Hemphill County, Texas",college_grad,396
48211,"Hemphill County, Texas",median_household_income,70625
48213,"Henderson County, Texas",female,41585
48213,"Henderson County, Texas",age_median,43.9
48213,"Henderson County, Texas",population,81070
48213,"Henderson County, Texas",black,5404
48213,"Henderson County, Texas",college_grad,6553
48213,"Henderson County, Texas",median_household_income,47355
48215,"Hidalgo County, Texas",female,436309
48215,"Hidalgo County, Texas",age_median,29.2
48215,"Hidalgo County, Texas",population,855176
48215,"Hidalgo County, Texas",black,4669
48215,"Hidalgo County, Texas",college_grad,63264
48215,"Hidalgo County, Texas",median_household_income,40014
48217,"Hill County, Texas",female,17880
48217,"Hill County, Texas",age_median,42.1
48217,"Hill County, Texas",population,35689
48217,"Hill County, Texas",black,2340
48217,"Hill County, Texas",college_grad,2896
48217,"Hill County, Texas",median_household_income,53307
48219,"Hockley County, Texas",female,11562
48219,"Hockley County, Texas",age_median,33.8
48219,"Hockley County, Texas",population,23064
48219,"Hockley County, Texas",black,746
48219,"Hockley County, Texas",college_grad,1589
48219,"Hockley County, Texas",median_household_income,48248
48221,"Hood County, Texas",female,29902
48221,"Hood County, Texas",age_median,47
48221,"Hood County, Texas",population,58318
48221,"Hood County, Texas",black,466
48221,"Hood County, Texas",college_grad,7137
48221,"Hood County, Texas",median_household_income,64041
48223,"Hopkins County, Texas",female,18582
48223,"Hopkins County, Texas",age_median,39.2
48223,"Hopkins County, Texas",population,36486
48223,"Hopkins County, Texas",black,2586
48223,"Hopkins County, Texas",college_grad,3501
48223,"Hopkins County, Texas",median_household_income,52078
48225,"Houston County, Texas",female,10502
48225,"Houston County, Texas",age_median,44.5
48225,"Houston County, Texas",population,22954
48225,"Houston County, Texas",black,5888
48225,"Houston County, Texas",college_grad,1910
48225,"Houston County, Texas",median_household_income,37904
48227,"Howard County, Texas",female,16198
48227,"Howard County, Texas",age_median,36.5
48227,"Howard County, Texas",population,36349
48227,"Howard County, Texas",black,2020
48227,"Howard County, Texas",college_grad,2100
48227,"Howard County, Texas",median_household_income,54208
48229,"Hudspeth County, Texas",female,2197
48229,"Hudspeth County, Texas",age_median,37
48229,"Hudspeth County, Texas",population,4415
48229,"Hudspeth County, Texas",black,89
48229,"Hudspeth County, Texas",college_grad,294
48229,"Hudspeth County, Texas",median_household_income,31677
48231,"Hunt County, Texas",female,47901
48231,"Hunt County, Texas",age_median,38
48231,"Hunt County, Texas",population,94162
48231,"Hunt County, Texas",black,7364
48231,"Hunt County, Texas",college_grad,8000
48231,"Hunt County, Texas",median_household_income,54959
48233,"Hutchinson County, Texas",female,10572
48233,"Hutchinson County, Texas",age_median,38
48233,"Hutchinson County, Texas",population,21344
48233,"Hutchinson County, Texas",black,344
48233,"Hutchinson County, Texas",college_grad,1531
48233,"Hutchinson County, Texas",median_household_income,52524
48235,"Irion County, Texas",female,782
48235,"Irion County, Texas",age_median,42.7
48235,"Irion County, Texas",population,1620
48235,"Irion County, Texas",black,66
48235,"Irion County, Texas",college_grad,122
48235,"Irion County, Texas",median_household_income,47500
48237,"Jack County, Texas",female,3799
48237,"Jack County, Texas",age_median,39.6
48237,"Jack County, Texas",population,8852
48237,"Jack County, Texas",black,443
48237,"Jack County, Texas",college_grad,534
48237,"Jack County, Texas",median_household_income,52045
48239,"Jackson County, Texas",female,7500
48239,"Jackson County, Texas",age_median,37.7
48239,"Jackson County, Texas",population,14816
48239,"Jackson County, Texas",black,1010
48239,"Jackson County, Texas",college_grad,1204
48239,"Jackson County, Texas",median_household_income,62806
48241,"Jasper County, Texas",female,17996
48241,"Jasper County, Texas",age_median,40.5
48241,"Jasper County, Texas",population,35506
48241,"Jasper County, Texas",black,5889
48241,"Jasper County, Texas",college_grad,1981
48241,"Jasper County, Texas",median_household_income,44370
48243,"Jeff Davis County, Texas",female,1253
48243,"Jeff Davis County, Texas",age_median,55.8
48243,"Jeff Davis County, Texas",population,2241
48243,"Jeff Davis County, Texas",black,23
48243,"Jeff Davis County, Texas",college_grad,184
48243,"Jeff Davis County, Texas",median_household_income,53088
48245,"Jefferson County, Texas",female,124289
48245,"Jefferson County, Texas",age_median,36.2
48245,"Jefferson County, Texas",population,254340
48245,"Jefferson County, Texas",black,85682
48245,"Jefferson County, Texas",college_grad,22617
48245,"Jefferson County, Texas",median_household_income,51248
48247,"Jim Hogg County, Texas",female,2674
48247,"Jim Hogg County, Texas",age_median,32.4
48247,"Jim Hogg County, Texas",population,5231
48247,"Jim Hogg County, Texas",black,17
48247,"Jim Hogg County, Texas",college_grad,322
48247,"Jim Hogg County, Texas",median_household_income,33382
48249,"Jim Wells County, Texas",female,20855
48249,"Jim Wells County, Texas",age_median,34.6
48249,"Jim Wells County, Texas",population,40972
48249,"Jim Wells County, Texas",black,271
48249,"Jim Wells County, Texas",college_grad,2424
48249,"Jim Wells County, Texas",median_household_income,41505
48251,"Johnson County, Texas",female,83678
48251,"Johnson County, Texas",age_median,36.8
48251,"Johnson County, Texas",population,167212
48251,"Johnson County, Texas",black,5962
48251,"Johnson County, Texas",college_grad,14459
48251,"Johnson County, Texas",median_household_income,64359
48253,"Jones County, Texas",female,7416
48253,"Jones County, Texas",age_median,38.2
48253,"Jones County, Texas",population,19943
48253,"Jones County, Texas",black,2889
48253,"Jones County, Texas",college_grad,1343
48253,"Jones County, Texas",median_household_income,50344
48255,"Karnes County, Texas",female,6398
48255,"Karnes County, Texas",age_median,35.4
48255,"Karnes County, Texas",population,15545
48255,"Karnes County, Texas",black,1053
48255,"Karnes County, Texas",college_grad,1237
48255,"Karnes County, Texas",median_household_income,56127
48257,"Kaufman County, Texas",female,62998
48257,"Kaufman County, Texas",age_median,35.5
48257,"Kaufman County, Texas",population,123804
48257,"Kaufman County, Texas",black,14662
48257,"Kaufman County, Texas",college_grad,10986
48257,"Kaufman County, Texas",median_household_income,70107
48259,"Kendall County, Texas",female,22284
48259,"Kendall County, Texas",age_median,41.4
48259,"Kendall County, Texas",population,43769
48259,"Kendall County, Texas",black,253
48259,"Kendall County, Texas",college_grad,8070
48259,"Kendall County, Texas",median_household_income,84747
48261,"Kenedy County, Texas",female,288
48261,"Kenedy County, Texas",age_median,39.7
48261,"Kenedy County, Texas",population,568
48261,"Kenedy County, Texas",black,0
48261,"Kenedy County, Texas",college_grad,1
48261,"Kenedy County, Texas",median_household_income,38021
48263,"Kent County, Texas",female,352
48263,"Kent County, Texas",age_median,51
48263,"Kent County, Texas",population,647
48263,"Kent County, Texas",black,6
48263,"Kent County, Texas",college_grad,54
48263,"Kent County, Texas",median_household_income,44688
48265,"Kerr County, Texas",female,26816
48265,"Kerr County, Texas",age_median,47.4
48265,"Kerr County, Texas",population,51843
48265,"Kerr County, Texas",black,765
48265,"Kerr County, Texas",college_grad,6590
48265,"Kerr County, Texas",median_household_income,55990
48267,"Kimble County, Texas",female,2205
48267,"Kimble County, Texas",age_median,52.1
48267,"Kimble County, Texas",population,4373
48267,"Kimble County, Texas",black,48
48267,"Kimble County, Texas",college_grad,405
48267,"Kimble County, Texas",median_household_income,43328
48269,"King County, Texas",female,120
48269,"King County, Texas",age_median,40
48269,"King County, Texas",population,237
48269,"King County, Texas",black,0
48269,"King County, Texas",college_grad,26
48269,"King County, Texas",median_household_income,52083
48271,"Kinney County, Texas",female,1489
48271,"Kinney County, Texas",age_median,49.8
48271,"Kinney County, Texas",population,3659
48271,"Kinney County, Texas",black,5
48271,"Kinney County, Texas",college_grad,195
48271,"Kinney County, Texas",median_household_income,26738
48273,"Kleberg County, Texas",female,15318
48273,"Kleberg County, Texas",age_median,28.3
48273,"Kleberg County, Texas",population,30974
48273,"Kleberg County, Texas",black,1018
48273,"Kleberg County, Texas",college_grad,3022
48273,"Kleberg County, Texas",median_household_income,43730
48275,"Knox County, Texas",female,1860
48275,"Knox County, Texas",age_median,39.5
48275,"Knox County, Texas",population,3705
48275,"Knox County, Texas",black,206
48275,"Knox County, Texas",college_grad,301
48275,"Knox County, Texas",median_household_income,48798
48277,"Lamar County, Texas",female,25841
48277,"Lamar County, Texas",age_median,40.7
48277,"Lamar County, Texas",population,49611
48277,"Lamar County, Texas",black,6358
48277,"Lamar County, Texas",college_grad,4362
48277,"Lamar County, Texas",median_household_income,45117
48279,"Lamb County, Texas",female,6540
48279,"Lamb County, Texas",age_median,36.4
48279,"Lamb County, Texas",population,13123
48279,"Lamb County, Texas",black,515
48279,"Lamb County, Texas",college_grad,887
48279,"Lamb County, Texas",median_household_income,45111
48281,"Lampasas County, Texas",female,10436
48281,"Lampasas County, Texas",age_median,43.1
48281,"Lampasas County, Texas",population,20862
48281,"Lampasas County, Texas",black,961
48281,"Lampasas County, Texas",college_grad,1882
48281,"Lampasas County, Texas",median_household_income,60772
48283,"La Salle County, Texas",female,3094
48283,"La Salle County, Texas",age_median,36.5
48283,"La Salle County, Texas",population,7416
48283,"La Salle County, Texas",black,108
48283,"La Salle County, Texas",college_grad,327
48283,"La Salle County, Texas",median_household_income,50151
48285,"Lavaca County, Texas",female,10324
48285,"Lavaca County, Texas",age_median,43.4
48285,"Lavaca County, Texas",population,20021
48285,"Lavaca County, Texas",black,1281
48285,"Lavaca County, Texas",college_grad,1779
48285,"Lavaca County, Texas",median_household_income,54403
48287,"Lee County, Texas",female,8528
48287,"Lee County, Texas",age_median,41.1
48287,"Lee County, Texas",population,17058
48287,"Lee County, Texas",black,1917
48287,"Lee County, Texas",college_grad,1198
48287,"Lee County, Texas",median_household_income,54744
48289,"Leon County, Texas",female,8656
48289,"Leon County, Texas",age_median,44.3
48289,"Leon County, Texas",population,17225
48289,"Leon County, Texas",black,1173
48289,"Leon County, Texas",college_grad,1242
48289,"Leon County, Texas",median_household_income,43045
48291,"Liberty County, Texas",female,42382
48291,"Liberty County, Texas",age_median,35.5
48291,"Liberty County, Texas",population,83702
48291,"Liberty County, Texas",black,8273
48291,"Liberty County, Texas",college_grad,3692
48291,"Liberty County, Texas",median_household_income,51494
48293,"Limestone County, Texas",female,11407
48293,"Limestone County, Texas",age_median,39.9
48293,"Limestone County, Texas",population,23417
48293,"Limestone County, Texas",black,4037
48293,"Limestone County, Texas",college_grad,1760
48293,"Limestone County, Texas",median_household_income,44418
48295,"Lipscomb County, Texas",female,1686
48295,"Lipscomb County, Texas",age_median,34.7
48295,"Lipscomb County, Texas",population,3398
48295,"Lipscomb County, Texas",black,18
48295,"Lipscomb County, Texas",college_grad,312
48295,"Lipscomb County, Texas",median_household_income,59091
48297,"Live Oak County, Texas",female,5432
48297,"Live Oak County, Texas",age_median,42.2
48297,"Live Oak County, Texas",population,12139
48297,"Live Oak County, Texas",black,279
48297,"Live Oak County, Texas",college_grad,734
48297,"Live Oak County, Texas",median_household_income,53848
48299,"Llano County, Texas",female,10691
48299,"Llano County, Texas",age_median,57.4
48299,"Llano County, Texas",population,21047
48299,"Llano County, Texas",black,143
48299,"Llano County, Texas",college_grad,3056
48299,"Llano County, Texas",median_household_income,53411
48301,"Loving County, Texas",female,44
48301,"Loving County, Texas",age_median,55.2
48301,"Loving County, Texas",population,98
48301,"Loving County, Texas",black,0
48301,"Loving County, Texas",college_grad,0
48301,"Loving County, Texas",median_household_income,83750
48303,"Lubbock County, Texas",female,154501
48303,"Lubbock County, Texas",age_median,30.8
48303,"Lubbock County, Texas",population,304808
48303,"Lubbock County, Texas",black,21279
48303,"Lubbock County, Texas",college_grad,33961
48303,"Lubbock County, Texas",median_household_income,52429
48305,"Lynn County, Texas",female,2819
48305,"Lynn County, Texas",age_median,37.3
48305,"Lynn County, Texas",population,5830
48305,"Lynn County, Texas",black,65
48305,"Lynn County, Texas",college_grad,506
48305,"Lynn County, Texas",median_household_income,43382
48307,"McCulloch County, Texas",female,3691
48307,"McCulloch County, Texas",age_median,44.6
48307,"McCulloch County, Texas",population,8057
48307,"McCulloch County, Texas",black,87
48307,"McCulloch County, Texas",college_grad,682
48307,"McCulloch County, Texas",median_household_income,47707
48309,"McLennan County, Texas",female,128509
48309,"McLennan County, Texas",age_median,33.3
48309,"McLennan County, Texas",population,251089
48309,"McLennan County, Texas",black,36746
48309,"McLennan County, Texas",college_grad,23598
48309,"McLennan County, Texas",median_household_income,49778
48311,"McMullen County, Texas",female,361
48311,"McMullen County, Texas",age_median,38.2
48311,"McMullen County, Texas",population,774
48311,"McMullen County, Texas",black,0
48311,"McMullen County, Texas",college_grad,77
48311,"McMullen County, Texas",median_household_income,62000
48313,"Madison County, Texas",female,6137
48313,"Madison County, Texas",age_median,35.2
48313,"Madison County, Texas",population,14197
48313,"Madison County, Texas",black,2332
48313,"Madison County, Texas",college_grad,1023
48313,"Madison County, Texas",median_household_income,52664
48315,"Marion County, Texas",female,5159
48315,"Marion County, Texas",age_median,50.6
48315,"Marion County, Texas",population,10017
48315,"Marion County, Texas",black,2294
48315,"Marion County, Texas",college_grad,845
48315,"Marion County, Texas",median_household_income,37662
48317,"Martin County, Texas",female,2706
48317,"Martin County, Texas",age_median,32.7
48317,"Martin County, Texas",population,5649
48317,"Martin County, Texas",black,48
48317,"Martin County, Texas",college_grad,328
48317,"Martin County, Texas",median_household_income,66610
48319,"Mason County, Texas",female,1929
48319,"Mason County, Texas",age_median,46.3
48319,"Mason County, Texas",population,4186
48319,"Mason County, Texas",black,2
48319,"Mason County, Texas",college_grad,573
48319,"Mason County, Texas",median_household_income,42276
48321,"Matagorda County, Texas",female,18425
48321,"Matagorda County, Texas",age_median,38.2
48321,"Matagorda County, Texas",population,36774
48321,"Matagorda County, Texas",black,3813
48321,"Matagorda County, Texas",college_grad,3064
48321,"Matagorda County, Texas",median_household_income,48913
48323,"Maverick County, Texas",female,29201
48323,"Maverick County, Texas",age_median,29.6
48323,"Maverick County, Texas",population,58174
48323,"Maverick County, Texas",black,280
48323,"Maverick County, Texas",college_grad,3254
48323,"Maverick County, Texas",median_household_income,39625
48325,"Medina County, Texas",female,24241
48325,"Medina County, Texas",age_median,39
48325,"Medina County, Texas",population,50057
48325,"Medina County, Texas",black,1331
48325,"Medina County, Texas",college_grad,4245
48325,"Medina County, Texas",median_household_income,62599
48327,"Menard County, Texas",female,961
48327,"Menard County, Texas",age_median,51.8
48327,"Menard County, Texas",population,2119
48327,"Menard County, Texas",black,1
48327,"Menard County, Texas",college_grad,206
48327,"Menard County, Texas",median_household_income,36395
48329,"Midland County, Texas",female,83126
48329,"Midland County, Texas",age_median,31.7
48329,"Midland County, Texas",population,168167
48329,"Midland County, Texas",black,11200
48329,"Midland County, Texas",college_grad,20563
48329,"Midland County, Texas",median_household_income,79421
48331,"Milam County, Texas",female,12500
48331,"Milam County, Texas",age_median,41.7
48331,"Milam County, Texas",population,24770
48331,"Milam County, Texas",black,2582
48331,"Milam County, Texas",college_grad,1630
48331,"Milam County, Texas",median_household_income,47902
48333,"Mills County, Texas",female,2513
48333,"Mills County, Texas",age_median,52.1
48333,"Mills County, Texas",population,4889
48333,"Mills County, Texas",black,19
48333,"Mills County, Texas",college_grad,495
48333,"Mills County, Texas",median_household_income,49306
48335,"Mitchell County, Texas",female,3344
